path	line	matches	classification	reason
submodules/TelegramUI/Components/Chat/ChatMessageBubbleItemNode/Sources/ChatMessageBubbleItemNode.swift	5810	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageBubbleItemNode/Sources/ChatMessageBubbleItemNode.swift	5815	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageBubbleItemNode/Sources/ChatMessageBubbleItemNode.swift	5816	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageBubbleItemNode/Sources/ChatMessageBubbleItemNode.swift	5817	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageBubbleItemNode/Sources/ChatMessageBubbleItemNode.swift	6309	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/BUILD	28	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/BUILD	29	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/Sources/ChatMessageDateAndStatusNode.swift	15	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/Sources/ChatMessageDateAndStatusNode.swift	16	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/Sources/ChatMessageDateAndStatusNode.swift	1479	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageDateAndStatusNode/Sources/ChatMessageDateAndStatusNode.swift	1480	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageForwardInfoNode/BUILD	29	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageForwardInfoNode/Sources/ChatMessageForwardInfoNode.swift	14	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageForwardInfoNode/Sources/ChatMessageForwardInfoNode.swift	16	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageForwardInfoNode/Sources/ChatMessageForwardInfoNode.swift	303	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageForwardInfoNode/Sources/ChatMessageForwardInfoNode.swift	330	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/BUILD	40	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/BUILD	41	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	30	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	581	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	974	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	975	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	991	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	992	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	999	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	1014	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	1019	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	1020	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	1021	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInstantVideoItemNode/Sources/ChatMessageInstantVideoItemNode.swift	1094	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageInteractiveInstantVideoNode/Sources/ChatMessageInteractiveInstantVideoNode.swift	458	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/BUILD	40	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/BUILD	41	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	19	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	570	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	572	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	573	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	577	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageItemImpl/Sources/ChatMessageItemImpl.swift	578	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageReplyInfoNode/Sources/ChatMessageReplyInfoNode.swift	220	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageReplyInfoNode/Sources/ChatMessageReplyInfoNode.swift	292	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/BUILD	41	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/BUILD	42	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	31	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	58	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	426	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	845	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1519	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1520	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1532	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1536	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1549	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1550	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1557	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1572	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1577	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1578	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1579	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageStickerItemNode/Sources/ChatMessageStickerItemNode.swift	1688	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/BUILD	42	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/BUILD	43	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	30	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	31	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	87	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	88	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	93	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	97	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	125	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	128	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	130	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	153	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	154	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	155	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	224	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	516	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	517	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	518	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	519	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	520	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	522	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	523	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	525	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	527	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	528	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	531	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	532	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	965	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	966	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	967	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	1895	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	1902	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatMessageTextBubbleContentNode/Sources/ChatMessageTextBubbleContentNode.swift	1904	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatRichTextEditorComposer/Sources/RichTextEditorChatInputNode.swift	74	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatRichTextEditorComposer/Sources/RichTextEditorChatInputNode.swift	671	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatFloatingTopicsPanel.swift	24	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatFloatingTopicsPanel.swift	321	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	65	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	1170	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	1492	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	1510	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	1881	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	2013	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatSideTopicsPanel/Sources/ChatSideTopicsPanel.swift	2333	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/BUILD	70	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/BUILD	71	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/AccessoryItemIconButton.swift	143	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	60	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	61	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	226	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	310	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	420	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	698	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	796	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	798	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	1590	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	1591	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	1593	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	2176	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	2177	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	3021	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4447	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4468	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4521	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4580	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4645	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4661	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	4726	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5287	3	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5288	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5289	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5324	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5372	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5399	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5436	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5593	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	5643	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	6079	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	6080	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/Chat/ChatTextInputPanelNode/Sources/ChatTextInputPanelNode.swift	6266	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	204	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	205	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	206	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	207	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	392	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	393	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	394	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	395	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	531	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	532	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	533	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ChatControllerInteraction/Sources/ChatControllerInteraction.swift	534	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	82	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	83	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	351	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	352	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	387	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	388	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	395	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	396	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	398	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	404	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	405	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	406	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	409	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	529	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	537	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	719	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextControllerImpl.swift	720	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	103	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	104	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	148	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	149	1	temporary dependency	Live inherited module/type/localization identifier or integration
